YHR060W	VMA22
YOR204W_tsq561	ded1-95
YNL027W	CRZ1
YPL009C	YPL009C
YNL065W	AQR1
YPL070W	MUK1
YOL111C	MDY2
YDR075W	PPH3
YMR219W	ESC1
YPR143W_damp	RRP15_damp
YMR297W	PRC1
YIL139C	REV7
YDR254W	CHL4
YJR021C	REC107
YGL105W	ARC1
YDL224C	WHI4
YKL188C	PXA2
YKL062W	MSN4
YNL315C	ATP11
YLL049W	LDB18
YKL216W	URA1
YJL158C	CIS3
YDR162C	NBP2
YCR059C	YIH1
YDL183C	YDL183C
YIR043C	YIR043C
YKR046C	PET10
YCL039W	GID7
YER140W	YER140W
YPL069C	BTS1
YLR365W	YLR365W
YOR386W	PHR1
YHR207C	SET5
YNL042W	BOP3
YDR171W	HSP42
YDR479C	PEX29
YPL157W	TGS1
YBR013C	YBR013C
YNR057C	BIO4
YIL015W	BAR1
YHR127W	YHR127W
YNL328C	MDJ2
YCL049C	YCL049C
YLR072W	YLR072W
YHR111W	UBA4
YBR288C	APM3
YOL055C	THI20
YOR347C	PYK2
YHR013C	ARD1
YDL102W_tsq17	cdc2-7
YOR307C	SLY41
YNL144C	YNL144C
YIR038C	GTT1
YAL046C	AIM1
YJL045W	YJL045W
YGR208W	SER2
YPR041W_damp	TIF5_damp
YKR078W	YKR078W
YDR168W_tsq317	cdc37-1
YOR275C	RIM20
YPL197C	YPL197C
YJR002W_damp	MPP10_damp
YBR079C_damp	RPG1_damp
YMR304W	UBP15
YDL211C	YDL211C
YDR273W	DON1
YDR399W	HPT1
YOL007C	CSI2
YLR064W	YLR064W
YGL045W	RIM8
YGR192C	TDH3
YDL078C	MDH3
YOL041C	NOP12
YMR226C	TMA29
YHR200W	RPN10
YDR524C	AGE1
YGL116W_tsq368	cdc20-3
YLR111W	YLR111W
YBR219C	YBR219C
YMR122C	YMR122C
YGR270W	YTA7
YPR125W	YLH47
YGR136W	LSB1
YMR145C	NDE1
YPL161C	BEM4
YJR151C	DAN4
YLR421C	RPN13
YPL096W	PNG1
YML038C	YMD8
YJL082W	IML2
YIL006W	YIA6
YLR392C	YLR392C
YDR316W	OMS1
YKR020W	VPS51
YNL145W	MFA2
YGL160W	AIM14
YDR430C	CYM1
YGR042W	YGR042W
YPR160W	GPH1
YFL033C	RIM15
YDR087C_tsq181	rrp1-1
YDR522C	SPS2
YDL089W	NUR1
YBR026C	ETR1
YPL160W_tsq914	cdc60-ts
YLR143W	YLR143W
YLR126C	YLR126C
YGL086W	MAD1
YNL129W	NRK1
YER106W	MAM1
YBR083W	TEC1
YGR169C	PUS6
YDR509W	YDR509W
YMR074C	YMR074C
YMR269W	TMA23
YHR138C	YHR138C
YFL021W	GAT1
YML026C	RPS18B
YPL144W	POC4
YGR106C	VOA1
YHL020C	OPI1
YLR444C	YLR444C
YJR128W	YJR128W
YLR452C	SST2
YER022W_tsq519	srb4-2
YKR086W_tsq644	prp16-ts
YOL099C	YOL099C
YLR363C	NMD4
YIL023C	YKE4
YGL115W	SNF4
YOL109W	ZEO1
YGL002W	ERP6
YLR179C	YLR179C
YNL230C	ELA1
YHL028W	WSC4
YCR015C	YCR015C
YPR199C	ARR1
YMR313C	TGL3
YBR077C	SLM4
YLR361C	DCR2
YOR298W	MUM3
YDR380W	ARO10
YGL226C-A	OST5
YDL177C	YDL177C
YOL084W	PHM7
YDL096C	OPI6
YGR149W	YGR149W
YPL213W	LEA1
YNL061W_tsq624	nop2-3
YPL203W	TPK2
YLL041C	SDH2
YNR021W	YNR021W
YGR080W	TWF1
YBL055C	YBL055C
YBR195C	MSI1
YPL191C	YPL191C
YDR472W_damp	TRS31_damp
YPL148C	PPT2
YGR029W_damp	ERV1_damp
YPL088W	YPL088W
YIL037C	PRM2
YPL240C	HSP82
YLR232W	YLR232W
YNL004W	HRB1
YPR060C	ARO7
YEL018W	EAF5
YPL053C	KTR6
YJR070C	LIA1
YDR257C	RKM4
YKL162C	YKL162C
YHL027W	RIM101
YDR452W	PPN1
YBR074W	YBR074W
YOL047C	YOL047C
YDL018C	ERP3
YML012W	ERV25
YHR187W	IKI1
YGR155W	CYS4
YLR136C	TIS11
YKR015C	YKR015C
YLR320W	MMS22
YIL069C	RPS24B
YIL085C	KTR7
YHR075C	PPE1
YGL195W	GCN1
YOL119C	MCH4
YNL289W	PCL1
YER161C	SPT2
YAL067C	SEO1
YMR247C	RKR1
YMR111C	YMR111C
YGR018C	YGR018C
YNR061C	YNR061C
YGR235C	YGR235C
YEL055C_tsq594	pol5-2
YER121W	YER121W
YER180C-A	SLO1
YMR294W-A	YMR294W-A
YGR209C	TRX2
YNL154C	YCK2
YMR306C-A	YMR306C-A
YDL012C	YDL012C
YBL064C	PRX1
YDL181W	INH1
YMR133W	REC114
YKL029C	MAE1
YPR106W	ISR1
YDL149W	ATG9
YER170W	ADK2
YGR187C	HGH1
YDR009W	GAL3
YPL269W	KAR9
YLR022C_damp	SDO1_damp
YOR290C_damp	SNF2_damp
YER060W	FCY21
YHR137W	ARO9
YIR041W	PAU15
YGL009C	LEU1
YGR058W	PEF1
YIL008W	URM1
YDR279W	RNH202
YBL009W	ALK2
YOL048C	YOL048C
YMR296C_tsq600	lcb1-5
YLR187W	SKG3
YDL024C	DIA3
YER182W	FMP10
YNL163C	RIA1
YMR137C	PSO2
YJR069C	HAM1
YDR411C	DFM1
YBR232C	YBR232C
YIL066C	RNR3
YDR309C	GIC2
YER095W	RAD51
YJL138C	TIF2
YMR206W	YMR206W
YMR154C	RIM13
YER092W	IES5
YLR410W	VIP1
YKL199C	YKL199C
YIL042C	PKP1
YOL004W	SIN3
YHR112C	YHR112C
YPL261C	YPL261C
YGL029W	CGR1
YLR336C_damp	SGD1_damp
YJR060W	CBF1
YHL022C	SPO11
YGR017W	YGR017W
YGL175C	SAE2
YIL124W	AYR1
YOR343C	YOR343C
YGR234W	YHB1
YOL021C_damp	DIS3_damp
YKL115C	YKL115C
YPR173C	VPS4
YAL011W	SWC3
YJL108C	PRM10
YHR039C-A	VMA10
YLR238W	FAR10
YNL067W	RPL9B
YEL016C	NPP2
YEL020C	YEL020C
YLR020C	YEH2
YPL060W	LPE10
YOL087C	DUF1
YNL092W	YNL092W
YJR110W	YMR1
YPL152W	RRD2
YLR427W	MAG2
YLR049C	YLR049C
YBR025C	OLA1
YGL243W	TAD1
YDR113C_tsq862	pds1-128
YNL128W	TEP1
YGL163C	RAD54
YDR426C	YDR426C
YMR139W	RIM11
YJL128C	PBS2
YKL078W_damp	DHR2_damp
YOL085C	YOL085C
YER120W	SCS2
YLR315W	NKP2
YDR516C	EMI2
YPL106C	SSE1
YPR191W	QCR2
YMR241W	YHM2
YBR260C	RGD1
YLR396C	VPS33
YOL079W	YOL079W
YDL109C	YDL109C
YBR018C	GAL7
YCR043C	YCR043C
YBR054W	YRO2
YPL270W	MDL2
YMR003W	AIM34
YML106W	URA5
YMR037C	MSN2
YKL094W	YJU3
YHR012W	VPS29
YOR066W	MSA1
YDR497C	ITR1
YLR367W	RPS22B
YOR129C	AFI1
YJL027C	YJL027C
YJR147W	HMS2
YDR409W	SIZ1
YMR272C	SCS7
YDR307W	YDR307W
YDL081C	RPP1A
YBL100C	YBL100C
YNL041C	COG6
YDL201W	TRM8
YKR041W	YKR041W
YER073W	ALD5
YGR144W	THI4
YEL006W	YEA6
YBR053C	YBR053C
YCR073W-A	SOL2
YGL109W	YGL109W
YOR269W	PAC1
YLL060C	GTT2
YDR500C	RPL37B
YPL163C	SVS1
YMR258C	YMR258C
YOL057W	YOL057W
YFR030W	MET10
YGR146C	YGR146C
YDL006W	PTC1
YMR025W	CSI1
YGR287C	YGR287C
YOR227W	HER1
YDL233W	YDL233W
YMR276W	DSK2
YGR061C	ADE6
YML124C	TUB3
YPL246C	RBD2
YDL178W	DLD2
YOR111W	YOR111W
YLR431C	ATG23
YMR096W	SNZ1
YLR152C	YLR152C
YGR027C	RPS25A
YJL048C	UBX6
YEL031W	SPF1
YJL188C	BUD19
YKL191W	DPH2
YIL099W	SGA1
YJR135C	MCM22
YIR013C	GAT4
YDR144C	MKC7
YAL049C	AIM2
YPL112C	PEX25
YMR078C	CTF18
YGR245C_tsq523	sda1-2
YJL085W	EXO70
YKL128C	PMU1
YMR010W	YMR010W
YCR023C	YCR023C
YHL009C	YAP3
YDL086W	YDL086W
YPR109W	YPR109W
YDR160W_damp	SSY1_damp
YIL038C	NOT3
YDR001C	NTH1
YPL137C	GIP3
YNR026C_tsq52	sec12-4
YJL004C	SYS1
YOR286W	AIM42
YOR315W	SFG1
YNL010W	YNL010W
YIL087C	LRC2
YJL070C	YJL070C
YKR100C	SKG1
YLR388W	RPS29A
YNL079C	TPM1
YHR061C	GIC1
YLR415C	YLR415C
YHR104W	GRE3
YPL111W	CAR1
YBR158W	AMN1
YGL146C	YGL146C
YBR182C	SMP1
YPR015C	YPR015C
YMR054W	STV1
YDR264C	AKR1
YOL036W	YOL036W
YDR095C	YDR095C
YOL028C	YAP7
YKL149C	DBR1
YNR033W	ABZ1
YPR122W	AXL1
YOL009C	MDM12
YER124C	DSE1
YOL158C	ENB1
YDR055W	PST1
YMR190C	SGS1
YDL110C	TMA17
YNL187W	SWT21
YOR049C	RSB1
YMR027W	YMR027W
YGR051C	YGR051C
YGR135W	PRE9
YJR032W	CPR7
YIL044C	AGE2
YJL211C	YJL211C
YDR419W	RAD30
YGR089W	NNF2
YOR009W	TIR4
YLR247C	IRC20
YDR266C	YDR266C
YDR512C	EMI1
YPL208W	RKM1
YLR450W	HMG2
YML051W	GAL80
YOR254C_tsq231	sec63-1
YCL014W	BUD3
YGL117W	YGL117W
YFL010W-A	AUA1
YLR371W	ROM2
YDL051W	LHP1
YLL040C	VPS13
YKR070W	YKR070W
YHR081W	LRP1
YOR061W	CKA2
YDR090C	YDR090C
YOR318C	YOR318C
YPL256C	CLN2
YDL003W_tsq62	mcd1-73
YOR070C	GYP1
YNL024C	YNL024C
YJL217W	REE1
YKL173W_tsq621	snu114-60
YER112W_damp	LSM4_damp
YHL017W	YHL017W
YKL098W	MTC2
YCR008W	SAT4
YOR298C-A	MBF1
YOL059W	GPD2
YGR110W	YGR110W
YHL036W	MUP3
YOR165W	SEY1
YJR088C	EMC2
YCR014C	POL4
YJR039W	YJR039W
YJL148W	RPA34
YMR067C	UBX4
YFL035C-B	YFL035C-B
YMR167W	MLH1
YIL113W	SDP1
YJL142C	IRC9
YKR093W	PTR2
YDR414C	ERD1
YPL045W	VPS16
YGR189C	CRH1
YBR118W	TEF2
YER113C	TMN3
YDR471W	RPL27B
YCR086W	CSM1
YOR380W	RDR1
YFL044C	OTU1
YHR039C	MSC7
YBR245C	ISW1
YDR318W	MCM21
YNL046W	YNL046W
YOR355W	GDS1
YPL265W	DIP5
YDR076W	RAD55
YGL152C	YGL152C
YFR055W	IRC7
YDL128W	VCX1
YNL013C	YNL013C
YDR214W	AHA1
YLR184W	YLR184W
YPR061C	JID1
YOL090W	MSH2
YML050W	AIM32
YLR169W	YLR169W
YNL078W	NIS1
YLR349W	YLR349W
YKR018C	YKR018C
YFL004W	VTC2
YHR016C	YSC84
YMR132C	JLP2
YDR358W	GGA1
YGL044C_tsq652	rna15-58
YBR010W	HHT1
YGL085W	YGL085W
YGR023W	MTL1
YML008C	ERG6
YLR298C_tsq844	yhc1-8
YKR089C	TGL4
YLR206W	ENT2
YLL059C	YLL059C
YIL119C	RPI1
YDR073W	SNF11
YOR180C	DCI1
YPL170W	DAP1
YGL139W	FLC3
YLR287C	YLR287C
YGL140C	YGL140C
YPL018W	CTF19
YPL229W	YPL229W
YDR183W	PLP1
YER118C	SHO1
YDR205W	MSC2
YGL260W	YGL260W
YBL067C	UBP13
YOR093C	CMR2
YLL055W	YCT1
YLR343W	GAS2
YGR193C	PDX1
YOL029C	YOL029C
YML041C	VPS71
YKL101W	HSL1
YJR015W	YJR015W
YAL034W-A_tsq235	mtw1-ts
YHR191C	CTF8
YDL170W	UGA3
YDR185C	UPS3
YLR229C_tsq29	cdc42-1
YML072C	TCB3
YKL086W	SRX1
YBR283C	SSH1
YGL226W	MTC3
YPR096C	YPR096C
YGR196C	FYV8
YNL330C	RPD3
YLR393W	ATP10
YHR189W	PTH1
YDR513W	GRX2
YJR030C	YJR030C
YPR069C	SPE3
YGR170W	PSD2
YNL064C	YDJ1
YOR010C	TIR2
YPL002C	SNF8
YJR053W	BFA1
YKL074C	MUD2
YAL036C	RBG1
YGR126W	YGR126W
YKR023W	YKR023W
YGL010W	YGL010W
YHR195W	NVJ1
YGL003C	CDH1
YNL102W_tsq344	pol1-2
YGR237C	YGR237C
YIL131C	FKH1
YPR111W	DBF20
YKL044W	YKL044W
YDR287W	INM2
YMR002W	MIC17
YOR296W	YOR296W
YDR122W	KIN1
YBL106C	SRO77
YOR035C	SHE4
YDR200C	VPS64
YBL068W	PRS4
YIR042C	YIR042C
YOR118W	RTC5
YBR019C	GAL10
YFL009W_tsq415	cdc4-2
YOR239W	ABP140
YBR001C	NTH2
YER139C	RTR1
YKR062W_tsq692	tfa2-45
YGR232W	NAS6
YMR006C	PLB2
YHR064C	SSZ1
YMR174C	PAI3
YPL120W	VPS30
YOL053W	AIM39
YKR088C	TVP38
YLR121C	YPS3
YGL094C	PAN2
YDR431W	YDR431W
YKR044W	UIP5
YJL186W	MNN5
YGR263C	SAY1
YIL024C	YIL024C
YPR070W	MED1
YJR084W	CSN12
YMR087W	YMR087W
YLR019W	PSR2
YAL038W_tsq26	cdc19-1
YDR068W	DOS2
YGR059W	SPR3
YER046W-A	YER046W-A
YCL062W	YCL062W
YKL080W	VMA5
YIL137C	TMA108
YBL075C	SSA3
YER035W	EDC2
YHR108W	GGA2
YMR299C	DYN3
YOR155C	ISN1
YNL146W	YNL146W
YNR073C	YNR073C
YJL095W	BCK1
YDL117W	CYK3
YMR030W	RSF1
YOL075C	YOL075C
YHR007C_tsq14	erg11-td
YFL039C_tsq223	act1-129
YPL266W_damp	DIM1_damp
YOL056W	GPM3
YML053C	YML053C
YMR073C	IRC21
YKL059C_damp	MPE1_damp
YNL141W	AAH1
YDL010W	GRX6
YLR186W_damp	EMG1_damp
YHR078W	YHR078W
YDR270W	CCC2
YDR067C	OCA6
YML017W	PSP2
YLR268W	SEC22
YMR065W	KAR5
YMR169C	ALD3
YLR125W	YLR125W
YLR387C	REH1
YGR012W	YGR012W
YOL024W	YOL024W
YKL092C	BUD2
YNL095C	YNL095C
YBR007C	DSF2
YAL015C	NTG1
YGL253W	HXK2
YDR233C	RTN1
YOR196C	LIP5
YEL040W	UTR2
YNL250W	RAD50
YMR252C	YMR252C
YER074W	RPS24A
YDR269C	YDR269C
YGR206W	MVB12
YJL106W	IME2
YER152C	YER152C
YCL033C	YCL033C
YOR041C	YOR041C
YCR045C	YCR045C
YOL131W	YOL131W
YPL041C	YPL041C
YKL163W	PIR3
YCR079W	PTC6
YPR149W	NCE102
YLR040C	YLR040C
YBR034C	HMT1
YPL187W	MF(ALPHA)1
YHR030C	SLT2
YDR384C	ATO3
YMR052W	FAR3
YKL203C_tsq838	tor2-29
YPR178W_tsq500	prp4-1
YGR124W	ASN2
YCR031C	RPS14A
YKL193C_tsq572	sds22-5
YIL123W	SIM1
YJL178C	ATG27
YOR163W	DDP1
YOR051C	YOR051C
YOL105C	WSC3
YLR352W	YLR352W
YDL192W	ARF1
YLR334C	YLR334C
YOR249C_tsq746	apc5-CA
YML117W-A	YML117W-A
YMR235C_tsq172	rna1-S116F
YPR157W	YPR157W
YLR051C_damp	FCF2_damp
YER006W_tsq786	nug1-2
YGL257C	MNT2
YBR299W	MAL32
YML042W	CAT2
YKL200C	YKL200C
YGR152C	RSR1
YDL124W	YDL124W
YIL138C	TPM2
YER091C	MET6
YOL064C	MET22
YHR132W-A	IGO2
YOL110W	SHR5
YMR129W	POM152
YOL128C	YGK3
YJL016W	YJL016W
YOR085W	OST3
YOR284W	HUA2
YBR080C_tsq57	sec18-1
YER072W	VTC1
YOR188W	MSB1
YKL002W	DID4
YJL164C	TPK1
YNL130C	CPT1
YER100W	UBC6
YMR110C	HFD1
YLR153C_damp	ACS2_damp
YFL048C	EMP47
YPR117W	YPR117W
YLR024C	UBR2
YKR026C	GCN3
YNL091W	NST1
YLL024C	SSA2
YML033W	YML033W
YLR122C	YLR122C
YDR159W	SAC3
YPR031W	NTO1
YGL187C	COX4
YOR040W	GLO4
YJR095W	SFC1
YDR485C	VPS72
YNL029C	KTR5
YOL020W	TAT2
YGR011W	YGR011W
YJL013C	MAD3
YNL136W	EAF7
YLL057C	JLP1
YLR314C_tsq130	cdc3-3
YBL057C	PTH2
YER064C	YER064C
YKR035C	OPI8
YBL087C	RPL23A
YBR295W	PCA1
YMR035W	IMP2
YPL181W	CTI6
YDR024W	FYV1
YMR159C	ATG16
YOR211C	MGM1
YKL183W	LOT5
YGL084C	GUP1
YDR541C	YDR541C
YPL245W	YPL245W
YGR118W	RPS23A
YDR369C	XRS2
YOL049W	GSH2
YMR088C	VBA1
YJR044C	VPS55
YDR436W	PPZ2
YOR124C	UBP2
YHR133C	NSG1
YIL058W	YIL058W
YBR076W	ECM8
YJL103C	GSM1
YDR127W	ARO1
YML097C	VPS9
YNL051W	COG5
YBR051W	YBR051W
YJR033C	RAV1
YMR253C	YMR253C
YDR002W_tsq582	yrb1-51
YPR050C	YPR050C
YKR008W_tsq498	rsc4-2
YGL249W	ZIP2
YLR023C	IZH3
YHL040C	ARN1
YFL040W	YFL040W
YBL098W	BNA4
YJR009C	TDH2
YJL196C	ELO1
YGR148C	RPL24B
YMR204C	INP1
YHR105W	YPT35
YLR085C	ARP6
YCR053W	THR4
YDL074C	BRE1
YLR137W	YLR137W
YHR114W	BZZ1
YOR346W	REV1
YOR279C	RFM1
YLR306W	UBC12
YGR242W	YGR242W
YJL112W	MDV1
YLR398C	SKI2
YBR036C	CSG2
YPL092W	SSU1
YLR309C	IMH1
YDR282C	YDR282C
YLR446W	YLR446W
YPL227C	ALG5
YGR273C	IBI1
YBL081W	YBL081W
YLR160C	ASP3-4
YHR194W	MDM31
YJR142W	YJR142W
YFR046C	CNN1
YGL027C	CWH41
YLR423C	ATG17
YDL036C	PUS9
YBR213W	MET8
YDL029W_tsq886	arp2-14
YHR037W	PUT2
YGL137W_tsq546	sec27-1
YLR107W	REX3
YPL205C	YPL205C
YER166W	DNF1
YDL186W	YDL186W
YDR152W	GIR2
YDR216W	ADR1
YCR082W	AHC2
YER063W	THO1
YMR280C	CAT8
YHR045W	YHR045W
YNL090W	RHO2
YPL072W	UBP16
YKR091W	SRL3
YGL057C	YGL057C
YNL049C	SFB2
YNL108C	YNL108C
YDR069C_damp	DOA4_damp
YKL085W	MDH1
YLR219W	MSC3
YHR007C_damp	ERG11_damp
YBR082C	UBC4
YGL173C	KEM1
YDL120W_damp	YFH1_damp
YLR039C	RIC1
YHL032C	GUT1
YIL112W	HOS4
YPL038W	MET31
YPL196W	OXR1
YBR161W	CSH1
YCR032W	BPH1
YKL049C_damp	CSE4_damp
YLR296W	YLR296W
YDR465C	RMT2
YBR114W	RAD16
YLR284C	ECI1
YOR017W	PET127
YML035C-A	YML035C-A
YHR083W_tsq493	sam35-2
YLR036C	YLR036C
YDR371W	CTS2
YMR227C_tsq638	taf7-ts1
YIL095W	PRK1
YBR162W-A	YSY6
YER105C	NUP157
YJR080C	AIM24
YIL055C	YIL055C
YLR081W	GAL2
YJL002C_tsq735	ost1-6
YFL036W	RPO41
YGR290W	YGR290W
YKL157W	APE2
YKL113C	RAD27
YDL112W	TRM3
YPR164W	MMS1
YGR294W	PAU12
YER158C	YER158C
YJL079C	PRY1
YDL015C_damp	TSC13_damp
YER049W	TPA1
YKL109W	HAP4
YDR179W-A	YDR179W-A
YLR369W	SSQ1
YBR280C	SAF1
YJL171C	YJL171C
YBR259W	YBR259W
YPR178W_tsq819	prp4-ts
YGL181W	GTS1
YLR096W	KIN2
YKR102W	FLO10
YMR320W	YMR320W
YDR475C	JIP4
YEL060C	PRB1
YDL240W	LRG1
YDL226C	GCS1
YOR240W	YOR240W
YLR344W	RPL26A
YER128W	YER128W
YGL198W	YIP4
YBR223C	TDP1
YAL022C	FUN26
YLR280C	YLR280C
YMR264W	CUE1
YLR401C	DUS3
YBR165W	UBS1
YOL046C	YOL046C
YNR049C	MSO1
YPL249C	GYP5
YER155C	BEM2
YPR038W	IRC16
YAL030W	SNC1
YLR131C	ACE2
YAR014C	BUD14
YGL261C	PAU11
YER156C	YER156C
YBR238C	YBR238C
YER066W	YER066W
YDR210W	YDR210W
YDL130W-A	STF1
YHR166C_tsq89	cdc23-1
YLR233C	EST1
YCL046W	YCL046W
YDR147W	EKI1
YPL127C	HHO1
YMR157C	AIM36
YPL051W	ARL3
YMR176W	ECM5
YER111C	SWI4
YOR002W	ALG6
YAL061W	BDH2
YOR175C	ALE1
YBR275C	RIF1
YKL161C	YKL161C
YNL037C	IDH1
YGR060W_damp	ERG25_damp
YML096W	YML096W
YGL179C	TOS3
YGL235W	YGL235W
YGR188C	BUB1
YOR264W	DSE3
YOL045W	PSK2
YPL207W	TYW1
YLR357W	RSC2
YKL190W	CNB1
YCR091W	KIN82
YGL203C	KEX1
YHR077C	NMD2
YIL117C	PRM5
YMR307W	GAS1
YLR397C_damp	AFG2_damp
YOL152W	FRE7
YJR131W	MNS1
YNL082W	PMS1
YPR095C	SYT1
YLL048C	YBT1
YNR032W	PPG1
YGL148W	ARO2
YDR310C	SUM1
YJR035W	RAD26
YOR245C	DGA1
YPL102C	YPL102C
YDL241W	YDL241W
YLR004C	THI73
YNL299W	TRF5
YJL057C	IKS1
YHR020W_damp	YHR020W_damp
YLR062C	BUD28
YBR181C	RPS6B
YCL038C	ATG22
YPR158W	CUR1
YOR313C	SPS4
YGL039W	YGL039W
YOR014W	RTS1
YLR394W	CST9
YNL231C	PDR16
YML099C	ARG81
YCR006C	YCR006C
YJL159W	HSP150
YER093C-A	AIM11
YLR042C	YLR042C
YKL158W	YKL158W
YEL036C	ANP1
YNL107W	YAF9
YDR330W	UBX5
YMR214W	SCJ1
YBR058C	UBP14
YMR042W	ARG80
YNR008W	LRO1
YJR019C	TES1
YKL208W	CBT1
YGL077C	HNM1
YDL017W_tsq131	cdc7-4
YLR182W	SWI6
YNL121C	TOM70
YJR137C	ECM17
YDL182W	LYS20
YMR170C	ALD2
YLR231C	BNA5
YOR099W	KTR1
YAR071W	PHO11
YBR028C	YBR028C
YKL103C	LAP4
YAR029W	YAR029W
YIR023W	DAL81
YDR486C	VPS60
YDR248C	YDR248C
YHL037C	YHL037C
YNL222W_tsq905	ssu72-2
YNL111C	CYB5
YDR415C	YDR415C
YPR032W	SRO7
YDR298C	ATP5
YOR114W	YOR114W
YDR406W	PDR15
YHR199C	AIM46
YDL138W	RGT2
YOL108C	INO4
YPL169C_tsq816	mex67-ts5
YHR154W	RTT107
YNR075W	COS10
YHR038W	RRF1
YOR360C	PDE2
YNL008C	ASI3
YOR309C	YOR309C
YMR191W	SPG5
YKL065C	YET1
YLR047C	FRE8
YLR225C	YLR225C
YKR050W	TRK2
YDR219C	MFB1
YCR090C	YCR090C
YDR084C	TVP23
YGL252C	RTG2
YGL221C	NIF3
YKL114C	APN1
YJR020W	YJR020W
YIL141W	YIL141W
YDR077W	SED1
YPL103C	FMP30
YJR051W	OSM1
YMR230W	RPS10B
YPR079W	MRL1
YMR275C	BUL1
YJR102C	VPS25
YLR428C	YLR428C
YJR075W	HOC1
YPL149W	ATG5
YOR250C_damp	CLP1_damp
YIL168W	YIL168W
YDR121W	DPB4
YGR182C	YGR182C
YDL008W_damp	APC11_damp
YAR044W	YAR044W
YDL204W	RTN2
YKL050C	YKL050C
YOL081W	IRA2
YDR098C	GRX3
YMR048W	CSM3
YOL011W	PLB3
YOR177C	MPC54
YIL106W_damp	MOB1_damp
YGR205W	YGR205W
YLR188W	MDL1
YJR066W	TOR1
YCR050C	YCR050C
YHR159W	YHR159W
YPL139C	UME1
YBR203W	COS111
YGR109C	CLB6
YAL002W	VPS8
YKL215C	YKL215C
YIL120W	QDR1
YKR094C	RPL40B
YER175C	TMT1
YDR070C	FMP16
YMR256C	COX7
YGL133W	ITC1
YPR156C	TPO3
YER067W	RGI1
YAL056W	GPB2
YGL067W	NPY1
YOR003W	YSP3
YNL119W	NCS2
YMR092C	AIP1
YGR216C_tsq548	gpi1-1
YOR317W	FAA1
YDL066W	IDP1
YMR102C	YMR102C
YKL010C	UFD4
YBR272C	HSM3
YIR030C	DCG1
YPR018W	RLF2
YGR161C	RTS3
YKL168C	KKQ8
YMR068W	AVO2
YIL011W	TIR3
YDL102W_tsq135	cdc2-2
YDR476C	YDR476C
YGL165C	YGL165C
YJR078W	BNA2
YJL123C	MTC1
YPL272C	YPL272C
YHR080C	YHR080C
YMR086W	YMR086W
YGR185C_tsq290	tys1-1
YDR213W	UPC2
YNL071W	LAT1
YDL113C	ATG20
YJL137C	GLG2
YBL086C	YBL086C
YGL006W	PMC1
YMR007W	YMR007W
YPL078C_damp	ATP4_damp
YFR026C	ULI1
YML087C	AIM33
YLR090W	XDJ1
YPR196W	YPR196W
YMR225C	MRPL44
YAL041W_tsq412	cdc24-3
YOR230W	WTM1
YBR062C	YBR062C
YBR169C	SSE2
YDR004W	RAD57
YBR210W	ERV15
YPL206C	PGC1
YJL170C	ASG7
YNL322C	KRE1
YHR155W	YSP1
YLR083C	EMP70
YER004W	FMP52
YMR251W-A	HOR7
YKR055W	RHO4
YHR153C	SPO16
YOR329C_damp	SCD5_damp
YOR316C	COT1
YHR206W	SKN7
YPL090C	RPS6A
YOR326W_tsq337	myo2-16
YPL067C	YPL067C
YPR027C	YPR027C
YCR026C	NPP1
YDL214C	PRR2
YLR326W	YLR326W
YMR080C	NAM7
YBL082C	ALG3
YGL159W	YGL159W
YGL218W	YGL218W
YGL138C	YGL138C
YBR093C	PHO5
YDR391C	YDR391C
YDR345C	HXT3
YOR131C	YOR131C
YBR015C	MNN2
YIL151C	ESL1
YLR303W	MET17
YLR016C	PML1
YOL116W	MSN1
YPL155C	KIP2
YKR012C	YKR012C
YFR024C-A	LSB3
YLR097C	HRT3
YMR238W	DFG5
YCR034W	FEN1
YCR106W	RDS1
YLR414C	YLR414C
YDR392W	SPT3
YIL035C	CKA1
YBL032W	HEK2
YGR176W	YGR176W
YIL089W	YIL089W
YPR052C	NHP6A
YGL071W	AFT1
YPL115C	BEM3
YBL063W	KIP1
YMR292W	GOT1
YLR002C_damp	NOC3_damp
YOR246C	YOR246C
YOR383C	FIT3
YLR095C	IOC2
YNL050C	YNL050C
YCR100C	YCR100C
YOR115C	TRS33
YDR145W_tsq515	taf12-W486stop
YBR247C_tsq542	enp1-1
YNL096C	RPS7B
YKL033W-A	YKL033W-A
YNL123W	NMA111
YGR260W	TNA1
YFR031C-A	RPL2A
YOR113W	AZF1
YLR417W	VPS36
YIR003W	AIM21
YJR146W	YJR146W
YLR390W	ECM19
YHR157W	REC104
YAL014C	SYN8
YPL239W	YAR1
YLR268W_tsq121	sec22-3
YFR048W	RMD8
YIL074C	SER33
YGR031W	YGR031W
YOR322C	LDB19
YOR033C	EXO1
YFR024C	YFR024C
YKR077W	MSA2
YPR063C	YPR063C
YKL046C	DCW1
YER107C	GLE2
YPR054W	SMK1
YJL206C-A	YJL206C-A
YMR012W	CLU1
YMR075W	RCO1
YBR262C	AIM5
YLR377C	FBP1
YBL023C_tsq111	mcm2-1
YKL008C	LAC1
YMR291W	YMR291W
YML011C	RAD33
YPL048W	CAM1
YIL159W	BNR1
YCL048W	SPS22
YER179W	DMC1
YJR047C	ANB1
YPR126C	YPR126C
YGR099W_tsq604	tel2-7
YGL227W	VID30
YLR406C	RPL31B
YER135C	YER135C
YDR506C	YDR506C
